,stationid,compname,time,gml$Point_gml$coord_X,gml$Point_gml$coord_Y,gml$Point_gml$coord_Z,gml$Point_srsName,subzahl,meantype,value,unit,valueclass,MetaInfo_Name,MetaInfo_Location,MetaInfo_Owner
3170,06:178,Stickstoffdioxid,1659742200,15.628392,47.215703,459.0,EPSG:31287,1,HMW,21.0,µg/m³,1,Weiz Bahnhofstraße,Bahnhofstraße 7,Amt der Steiermärkischen Landesregierung
3171,06:198,Stickstoffdioxid,1659742200,16.07905,47.04735,276.0,EPSG:31287,1,HMW,21.0,µg/m³,1,Fürstenfeld Ungartorweg,Hauptschule Schillerplatz 2,Amt der Steiermärkischen Landesregierung
3172,07:2115,Stickstoffdioxid,1659742200,11.392064,47.225578,732.0,EPSG:31287,1,HMW,22.0,µg/m³,1,Vill Zenzenhof A13,"Vill Zenzenhof, ÖAMTC Fahrtechnikzentrum, Handlhofweg 81",Amt der Tiroler Landesregierung
3173,06:170,Stickstoffdioxid,1659742200,15.43308,47.04172,345.0,EPSG:31287,1,HMW,23.0,µg/m³,1,Graz Süd Tiergartenweg,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",Amt der Steiermärkischen Landesregierung
3174,06:136,Stickstoffdioxid,1659742200,15.351111111111,47.12027777778,375.0,EPSG:31287,1,HMW,25.0,µg/m³,1,Judendorf Süd,"Ringsiedlung, Murufer",Amt der Steiermärkischen Landesregierung
3175,07:2821,Stickstoffdioxid,1659742200,11.692028,47.348774,557.0,EPSG:31287,1,HMW,26.0,µg/m³,1,"Vomp A12 Inntalautobahn, Raststätte","A12, 100 m östl. der Autobahnraststätte",Amt der Tiroler Landesregierung
3176,04:S184,Stickstoffdioxid,1659742200,14.297502777777778,48.30611944444444,260.0,EPSG:31287,1,HMW,28.0,µg/m³,1,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
3177,06:135,Stickstoffdioxid,1659742200,15.339166666666667,47.11305555555556,454.0,EPSG:31287,1,HMW,32.0,µg/m³,1,Straßengel Kirche,Straßengel Kirche,Amt der Steiermärkischen Landesregierung
3178,04:S431,Stickstoffdioxid,1659742200,14.28217,48.30299,262.0,EPSG:31287,1,HMW,33.0,µg/m³,1,Linz Römerberg B139,"Kapuzinerstraße B139, Parkplatz Klammstr.",Amt der Oberösterreichischen Landesregierung
3179,01:0003,Stickstoffdioxid,1659742200,17.0703159,48.1091532,136.0,EPSG:31287,1,HMW,38.0,µg/m³,1,Kittsee,Neurisse - Brunnenfeld ,Amt der Burgenländischen Landesregierung
3180,06:164,Stickstoffdioxid,1659742200,15.416603,47.055611,358.0,EPSG:31287,1,HMW,38.0,µg/m³,1,Graz Don Bosco,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",Amt der Steiermärkischen Landesregierung
3181,04:S415,Stickstoffdioxid,1659742200,14.2977778,48.323333,255.0,EPSG:31287,1,HMW,61.0,µg/m³,2,Linz 24er Turm A7,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),Amt der Oberösterreichischen Landesregierung
3182,04:S217,Stickstoffdioxid,1659742200,14.436944444444444,48.20944444444445,255.0,EPSG:31287,1,HMW,62.0,µg/m³,2,Enns Kristein 3 - A1 Westautobahn,"Ental 4, Autobahn A1, Abfahrt B309, Eckmayer-Mühle",Amt der Oberösterreichischen Landesregierung
3183,04:S432,Stickstoffmonoxid,1659742200,13.60892,47.97386,485.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Lenzing Hauptstraße,Park Hauptstraße/Stefan Fadinger-Straße,Amt der Oberösterreichischen Landesregierung
3184,06:114,Stickstoffmonoxid,1659742200,14.753333,47.1925,675.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Zeltweg Hauptschule,"Feldgasse, Hauptschule",Amt der Steiermärkischen Landesregierung
3185,06:118,Stickstoffmonoxid,1659742200,14.676666666666666,47.17833333333333,715.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,"Judenburg, Sportplatz","Stadionstraße, südlich des Sportplatzes",Amt der Steiermärkischen Landesregierung
3186,06:119,Stickstoffmonoxid,1659742200,14.825277777777778,47.21037,635.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Knittelfeld Parkstraße,"Parkstraße, Pestalozzistraße",Amt der Steiermärkischen Landesregierung
3187,06:135,Stickstoffmonoxid,1659742200,15.339166666666667,47.11305555555556,454.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Straßengel Kirche,Straßengel Kirche,Amt der Steiermärkischen Landesregierung
3188,06:139,Stickstoffmonoxid,1659742200,15.404388,47.069443,370.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Graz West - Eggenberg,"Gaswerkstrasse 13, Bez. Eggenberg",Amt der Steiermärkischen Landesregierung
3189,06:143,Stickstoffmonoxid,1659742200,15.0889,47.3823,543.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Leoben Zentrum,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",Amt der Steiermärkischen Landesregierung
3190,06:145,Stickstoffmonoxid,1659742200,15.29032,47.44583333333333,517.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Kapfenberg St. Martin,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",Amt der Steiermärkischen Landesregierung
3191,06:151,Stickstoffmonoxid,1659742200,15.495833333333332,46.87138888888889,449.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Bockberg,"Bockbergweg, Jöbstl-Arbeiter",Amt der Steiermärkischen Landesregierung
3192,06:156,Stickstoffmonoxid,1659742200,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
3193,06:176,Stickstoffmonoxid,1659742200,15.270528,47.425667,504.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,B116 (Bruck an der Mur),Wiener Straße 77,Amt der Steiermärkischen Landesregierung
3194,06:177,Stickstoffmonoxid,1659742200,14.244676,47.565439,649.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Liezen Pyhrnbach,Alte Gasse 12,Amt der Steiermärkischen Landesregierung
3195,06:180,Stickstoffmonoxid,1659742200,15.253333,47.409443,485.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Bruck an der Mur Flurgasse,"Flurgasse 2, Ecke Oberdorfer Straße",Amt der Steiermärkischen Landesregierung
3196,06:195,Stickstoffmonoxid,1659742200,15.212777777777776,46.81388888888888,365.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Deutschlandsberg Rathausgasse,"Rathausgasse 3, Arbeiterkammer",Amt der Steiermärkischen Landesregierung
3197,06:198,Stickstoffmonoxid,1659742200,16.07905,47.04735,276.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Fürstenfeld Ungartorweg,Hauptschule Schillerplatz 2,Amt der Steiermärkischen Landesregierung
3198,07:2106,Stickstoffmonoxid,1659742200,11.4169445,47.27129,570.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Innsbruck Reichenau - Andechsstraße,Andechstrasse 21,Amt der Tiroler Landesregierung
3199,07:2227,Stickstoffmonoxid,1659742200,11.512497,47.27807,558.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Hall in Tirol Untere Lend,Parkplatz beim Sportplatz Untere Lend,Amt der Tiroler Landesregierung
3200,07:2530,Stickstoffmonoxid,1659742200,12.066633,47.4885583,508.0,EPSG:31287,1,HMW,-0.0,µg/m³,NOCLASS,Wörgl Stelzhamerstraße,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,Amt der Tiroler Landesregierung
3201,07:2538,Stickstoffmonoxid,1659742200,11.90995,47.458717,602.0,EPSG:31287,1,HMW,-0.0,µg/m³,NOCLASS,Kramsach Angerberg,"Voldöp, Angerberg",Amt der Tiroler Landesregierung
3202,07:2552,Stickstoffmonoxid,1659742200,12.1724111,47.5818083,489.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Kufstein Zentrum Praxmarerstraße,Praxmarerstraße / Josef Egger Straße 5,Amt der Tiroler Landesregierung
3203,07:2710,Stickstoffmonoxid,1659742200,10.7441167,47.4475972,985.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Heiterwang Ort L355,Ennet der Ach,Amt der Tiroler Landesregierung
3204,07:2912,Stickstoffmonoxid,1659742200,12.766025,46.8191111,681.0,EPSG:31287,1,HMW,-0.0,µg/m³,NOCLASS,"Lienz Tristacher-See-Straße, Tiefbrunnen ","Tristacher-See-Straße, Tiefbrunnen",Amt der Tiroler Landesregierung
3205,10:PIL1,Stickstoffmonoxid,1659742200,15.93595,48.7212,315.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Pillersdorf bei Retz,Am Öhlberg,Umweltbundesamt
3206,10:VOR1,Stickstoffmonoxid,1659742200,12.972,46.6775,1010.0,EPSG:31287,1,HMW,0.0,µg/m³,NOCLASS,Vorhegg bei Kötschach-Mauthen,"Kreuth 8b, Josef Zobernig",Umweltbundesamt
3207,04:S108,Stickstoffmonoxid,1659742200,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
3208,04:S184,Stickstoffmonoxid,1659742200,14.297502777777778,48.30611944444444,260.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
3209,04:S404,Stickstoffmonoxid,1659742200,14.23755,48.22535,274.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Traun Tischlerstraße,Tischlerstrasse Kindergarten,Amt der Oberösterreichischen Landesregierung
3210,04:S406,Stickstoffmonoxid,1659742200,14.0366,48.1649,316.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Wels Linzerstraße,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",Amt der Oberösterreichischen Landesregierung
3211,04:S407,Stickstoffmonoxid,1659742200,13.6676111,48.0008965,420.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,"Vöcklabruck, Untere Agergasse",Untere Agergasse 14,Amt der Oberösterreichischen Landesregierung
3212,06:106,Stickstoffmonoxid,1659742200,15.086667,47.06333,445.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Köflach,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",Amt der Steiermärkischen Landesregierung
3213,06:107,Stickstoffmonoxid,1659742200,15.15277777777778,47.04472222222222,390.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Voitsberg Mühlgasse,"Mühlgasse, Ecke Franz Josef-Straße",Amt der Steiermärkischen Landesregierung
3214,06:136,Stickstoffmonoxid,1659742200,15.351111111111,47.12027777778,375.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Judendorf Süd,"Ringsiedlung, Murufer",Amt der Steiermärkischen Landesregierung
3215,06:138,Stickstoffmonoxid,1659742200,15.4151111111111,47.0943611111,355.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Graz Nord Gösting,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",Amt der Steiermärkischen Landesregierung
3216,06:141,Stickstoffmonoxid,1659742200,15.10361111111111,47.35888888888889,554.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Leoben Göss,"Mayr-Melnhof-Straße, Südende, Kindergarten, Pz.Nr. 503/49 ",Amt der Steiermärkischen Landesregierung
3217,06:142,Stickstoffmonoxid,1659742200,15.0745,47.37555555555556,555.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Leoben Donawitz Kindergarten,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),Amt der Steiermärkischen Landesregierung
3218,06:170,Stickstoffmonoxid,1659742200,15.43308,47.04172,345.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Graz Süd Tiergartenweg,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",Amt der Steiermärkischen Landesregierung
3219,06:171,Stickstoffmonoxid,1659742200,15.46665,47.05952,366.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Graz Ost Petersgasse,"Petersgasse, gegenüber Eisteichgasse",Amt der Steiermärkischen Landesregierung
3220,06:178,Stickstoffmonoxid,1659742200,15.628392,47.215703,459.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Weiz Bahnhofstraße,Bahnhofstraße 7,Amt der Steiermärkischen Landesregierung
3221,06:191,Stickstoffmonoxid,1659742200,15.3232,47.1357,382.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Gratwein,Aufeldstraße,Amt der Steiermärkischen Landesregierung
3222,07:2110,Stickstoffmonoxid,1659742200,11.3923611,47.2626194,577.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Innsbruck Zentrum - Fallmerayerstraße,Fallmerayerstraße Ecke Maximilianstrasse,Amt der Tiroler Landesregierung
3223,07:2113,Stickstoffmonoxid,1659742200,11.3746611,47.2699028,678.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Innsbruck Sadrach,Sadrach - Buttererbichl,Amt der Tiroler Landesregierung
3224,10:ENK1,Stickstoffmonoxid,1659742200,13.67085,48.39167,525.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Enzenkirchen im Sauwald,"Kriegen, Kapelle",Umweltbundesamt
3225,10:ZOE2,Stickstoffmonoxid,1659742200,14.44095,47.83828,899.0,EPSG:31287,1,HMW,1.0,µg/m³,NOCLASS,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
3226,10:ZOE2,Stickstoffmonoxid,1659742200,14.44095,47.83828,899.0,EPSG:31287,2,HMW,1.0,µg/m³,NOCLASS,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
3227,04:S125,Stickstoffmonoxid,1659742200,13.632222222222223,47.71611111111111,460.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,"Bad Ischl, Rettenbachwaldstraße",Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),Amt der Oberösterreichischen Landesregierung
3228,04:S416,Stickstoffmonoxid,1659742200,14.31479,48.27329,265.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
3229,06:172,Stickstoffmonoxid,1659742200,15.431945,47.06924,366.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,Graz Mitte Gries,Platz der Freiwilligen Schützen,Amt der Steiermärkischen Landesregierung
3230,06:179,Stickstoffmonoxid,1659742200,15.971852,47.28286,349.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,Hartberg Zentrum,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",Amt der Steiermärkischen Landesregierung
3231,06:194,Stickstoffmonoxid,1659742200,15.673055555555557,47.60472222222222,679.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,Mürzzuschlag Roseggerpark,"Roseggerpark, Waldgasse/Roseggergasse",Amt der Steiermärkischen Landesregierung
3232,06:197,Stickstoffmonoxid,1659742200,15.540555555555557,46.77833333333333,272.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,Leibnitz Lastenstraße,"Lastenstraße 12, Volksschule",Amt der Steiermärkischen Landesregierung
3233,07:2315,Stickstoffmonoxid,1659742200,10.7357167,47.2169472,719.0,EPSG:31287,1,HMW,2.0,µg/m³,NOCLASS,Imst Inntalautobahn A12,"Inntalautobahn A12 km 132,56",Amt der Tiroler Landesregierung
3234,07:2910,Stickstoffmonoxid,1659742200,12.765622,46.827732,675.0,EPSG:31287,1,HMW,3.0,µg/m³,NOCLASS,Lienz Amlacherkreuzung,Amlacher Kreuzung,Amt der Tiroler Landesregierung
3235,04:S431,Stickstoffmonoxid,1659742200,14.28217,48.30299,262.0,EPSG:31287,1,HMW,4.0,µg/m³,NOCLASS,Linz Römerberg B139,"Kapuzinerstraße B139, Parkplatz Klammstr.",Amt der Oberösterreichischen Landesregierung
3236,07:2550,Stickstoffmonoxid,1659742200,11.958036,47.4689167,507.0,EPSG:31287,1,HMW,4.0,µg/m³,NOCLASS,Kundl A12 Inntal-Autobahn,"Inntalautobahn A12 km 25,12",Amt der Tiroler Landesregierung
3237,06:164,Stickstoffmonoxid,1659742200,15.416603,47.055611,358.0,EPSG:31287,1,HMW,6.0,µg/m³,NOCLASS,Graz Don Bosco,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",Amt der Steiermärkischen Landesregierung
3238,07:2821,Stickstoffmonoxid,1659742200,11.692028,47.348774,557.0,EPSG:31287,1,HMW,8.0,µg/m³,NOCLASS,"Vomp A12 Inntalautobahn, Raststätte","A12, 100 m östl. der Autobahnraststätte",Amt der Tiroler Landesregierung
3239,04:S415,Stickstoffmonoxid,1659742200,14.2977778,48.323333,255.0,EPSG:31287,1,HMW,10.0,µg/m³,NOCLASS,Linz 24er Turm A7,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),Amt der Oberösterreichischen Landesregierung
3240,04:S217,Stickstoffmonoxid,1659742200,14.436944444444444,48.20944444444445,255.0,EPSG:31287,1,HMW,15.0,µg/m³,NOCLASS,Enns Kristein 3 - A1 Westautobahn,"Ental 4, Autobahn A1, Abfahrt B309, Eckmayer-Mühle",Amt der Oberösterreichischen Landesregierung
3241,07:2115,Stickstoffmonoxid,1659742200,11.392064,47.225578,732.0,EPSG:31287,1,HMW,15.0,µg/m³,NOCLASS,Vill Zenzenhof A13,"Vill Zenzenhof, ÖAMTC Fahrtechnikzentrum, Handlhofweg 81",Amt der Tiroler Landesregierung
3242,06:170,Kohlenmonoxid,1659742200,15.43308,47.04172,345.0,EPSG:31287,1,HMW,0.1,mg/m³,NOCLASS,Graz Süd Tiergartenweg,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",Amt der Steiermärkischen Landesregierung
3243,07:2110,Kohlenmonoxid,1659742200,11.3923611,47.2626194,577.0,EPSG:31287,1,HMW,0.1,mg/m³,NOCLASS,Innsbruck Zentrum - Fallmerayerstraße,Fallmerayerstraße Ecke Maximilianstrasse,Amt der Tiroler Landesregierung
3244,10:VOR1,Kohlenmonoxid,1659742200,12.972,46.6775,1010.0,EPSG:31287,1,HMW,0.1,mg/m³,NOCLASS,Vorhegg bei Kötschach-Mauthen,"Kreuth 8b, Josef Zobernig",Umweltbundesamt
3245,04:S217,Kohlenmonoxid,1659742200,14.436944444444444,48.20944444444445,255.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Enns Kristein 3 - A1 Westautobahn,"Ental 4, Autobahn A1, Abfahrt B309, Eckmayer-Mühle",Amt der Oberösterreichischen Landesregierung
3246,04:S406,Kohlenmonoxid,1659742200,14.0366,48.1649,316.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Wels Linzerstraße,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",Amt der Oberösterreichischen Landesregierung
3247,04:S416,Kohlenmonoxid,1659742200,14.31479,48.27329,265.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
3248,04:S431,Kohlenmonoxid,1659742200,14.28217,48.30299,262.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Linz Römerberg B139,"Kapuzinerstraße B139, Parkplatz Klammstr.",Amt der Oberösterreichischen Landesregierung
3249,06:142,Kohlenmonoxid,1659742200,15.0745,47.37555555555556,555.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Leoben Donawitz Kindergarten,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),Amt der Steiermärkischen Landesregierung
3250,06:164,Kohlenmonoxid,1659742200,15.416603,47.055611,358.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Graz Don Bosco,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",Amt der Steiermärkischen Landesregierung
3251,06:172,Kohlenmonoxid,1659742200,15.431945,47.06924,366.0,EPSG:31287,1,HMW,0.2,mg/m³,NOCLASS,Graz Mitte Gries,Platz der Freiwilligen Schützen,Amt der Steiermärkischen Landesregierung
3252,07:2910,Feinstaub (PM10),1659742200,12.765622,46.827732,675.0,EPSG:31287,1,HMW,-4.0,µg/m³,NOCLASS,Lienz Amlacherkreuzung,Amlacher Kreuzung,Amt der Tiroler Landesregierung
3253,07:2110,Feinstaub (PM10),1659742200,11.3923611,47.2626194,577.0,EPSG:31287,1,HMW,-2.0,µg/m³,NOCLASS,Innsbruck Zentrum - Fallmerayerstraße,Fallmerayerstraße Ecke Maximilianstrasse,Amt der Tiroler Landesregierung
3254,04:S235,Feinstaub (PM10),1659742200,13.720737,47.815855,1602.0,EPSG:31287,2,HMW,1.0,µg/m³,NOCLASS,Feuerkogel (Höllengebirge),Feuerkogel 3,Amt der Oberösterreichischen Landesregierung
3255,07:2106,Feinstaub (PM10),1659742200,11.4169445,47.27129,570.0,EPSG:31287,1,HMW,3.0,µg/m³,NOCLASS,Innsbruck Reichenau - Andechsstraße,Andechstrasse 21,Amt der Tiroler Landesregierung
3256,07:2519,Feinstaub (PM10),1659742200,11.8718028,47.4285528,519.0,EPSG:31287,1,HMW,4.0,µg/m³,NOCLASS,Brixlegg Innweg,"Innweg, nördöstlich Gebäude Innweg 16 a",Amt der Tiroler Landesregierung
3257,07:2710,Feinstaub (PM10),1659742200,10.7441167,47.4475972,985.0,EPSG:31287,1,HMW,4.0,µg/m³,NOCLASS,Heiterwang Ort L355,Ennet der Ach,Amt der Tiroler Landesregierung
3258,04:S432,Feinstaub (PM10),1659742200,13.60892,47.97386,485.0,EPSG:31287,2,HMW,5.0,µg/m³,NOCLASS,Lenzing Hauptstraße,Park Hauptstraße/Stefan Fadinger-Straße,Amt der Oberösterreichischen Landesregierung
3259,10:VOR1,Feinstaub (PM10),1659742200,12.972,46.6775,1010.0,EPSG:31287,2,HMW,5.0,µg/m³,NOCLASS,Vorhegg bei Kötschach-Mauthen,"Kreuth 8b, Josef Zobernig",Umweltbundesamt
3260,04:S407,Feinstaub (PM10),1659742200,13.6676111,48.0008965,420.0,EPSG:31287,2,HMW,6.0,µg/m³,NOCLASS,"Vöcklabruck, Untere Agergasse",Untere Agergasse 14,Amt der Oberösterreichischen Landesregierung
3261,04:S125,Feinstaub (PM10),1659742200,13.632222222222223,47.71611111111111,460.0,EPSG:31287,2,HMW,7.0,µg/m³,NOCLASS,"Bad Ischl, Rettenbachwaldstraße",Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),Amt der Oberösterreichischen Landesregierung
3262,07:2227,Feinstaub (PM10),1659742200,11.512497,47.27807,558.0,EPSG:31287,1,HMW,8.0,µg/m³,NOCLASS,Hall in Tirol Untere Lend,Parkplatz beim Sportplatz Untere Lend,Amt der Tiroler Landesregierung
3263,07:2552,Feinstaub (PM10),1659742200,12.1724111,47.5818083,489.0,EPSG:31287,1,HMW,8.0,µg/m³,NOCLASS,Kufstein Zentrum Praxmarerstraße,Praxmarerstraße / Josef Egger Straße 5,Amt der Tiroler Landesregierung
3264,04:S108,Feinstaub (PM10),1659742200,14.574722222222,48.53111111,918.0,EPSG:31287,2,HMW,9.0,µg/m³,NOCLASS,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
3265,06:156,Feinstaub (PM10),1659742200,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,9.0,µg/m³,NOCLASS,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
3266,06:178,Feinstaub (PM10),1659742200,15.628392,47.215703,459.0,EPSG:31287,1,HMW,10.0,µg/m³,NOCLASS,Weiz Bahnhofstraße,Bahnhofstraße 7,Amt der Steiermärkischen Landesregierung
3267,10:ILL1,Feinstaub (PM10),1659742200,16.76639,47.77028,117.0,EPSG:31287,2,HMW,10.0,µg/m³,NOCLASS,Illmitz am Neusiedler See,Biologische Station Illmitz,Umweltbundesamt
3268,04:S184,Feinstaub (PM10),1659742200,14.297502777777778,48.30611944444444,260.0,EPSG:31287,2,HMW,11.0,µg/m³,NOCLASS,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
3269,04:S406,Feinstaub (PM10),1659742200,14.0366,48.1649,316.0,EPSG:31287,2,HMW,11.0,µg/m³,NOCLASS,Wels Linzerstraße,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",Amt der Oberösterreichischen Landesregierung
3270,04:S416,Feinstaub (PM10),1659742200,14.31479,48.27329,265.0,EPSG:31287,2,HMW,11.0,µg/m³,NOCLASS,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
3271,04:S431,Feinstaub (PM10),1659742200,14.28217,48.30299,262.0,EPSG:31287,2,HMW,11.0,µg/m³,NOCLASS,Linz Römerberg B139,"Kapuzinerstraße B139, Parkplatz Klammstr.",Amt der Oberösterreichischen Landesregierung
3272,07:2315,Feinstaub (PM10),1659742200,10.7357167,47.2169472,719.0,EPSG:31287,1,HMW,11.0,µg/m³,NOCLASS,Imst Inntalautobahn A12,"Inntalautobahn A12 km 132,56",Amt der Tiroler Landesregierung
3273,07:2821,Feinstaub (PM10),1659742200,11.692028,47.348774,557.0,EPSG:31287,1,HMW,11.0,µg/m³,NOCLASS,"Vomp A12 Inntalautobahn, Raststätte","A12, 100 m östl. der Autobahnraststätte",Amt der Tiroler Landesregierung
3274,04:S415,Feinstaub (PM10),1659742200,14.2977778,48.323333,255.0,EPSG:31287,2,HMW,12.0,µg/m³,NOCLASS,Linz 24er Turm A7,Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn),Amt der Oberösterreichischen Landesregierung
3275,06:036,Feinstaub (PM10),1659742200,15.493688888888888,47.06701111111112,473.0,EPSG:31287,1,HMW,12.0,µg/m³,NOCLASS,Graz Lustbühel,Observatorium Schloss Lustbühel,Amt der Steiermärkischen Landesregierung
3276,06:177,Feinstaub (PM10),1659742200,14.244676,47.565439,649.0,EPSG:31287,1,HMW,12.0,µg/m³,NOCLASS,Liezen Pyhrnbach,Alte Gasse 12,Amt der Steiermärkischen Landesregierung
